Precinct,Mondale,Reagan,Total,demPERC,repPERC,CODE
47287,36.2497958339794,141.842582425077,180.220324370496,20.1141552489148%,78.7050977299751%,16
47288,97.0215123791802,576.032472138482,678.358910915876,14.3023863647915%,84.9155900909093%,17
47289,51.1761823538533,282.602397045383,335.889625620076,15.2360116092834%,84.1354943677343%,17
47290,39.4483072310953,250.119362902236,292.753706269847,13.4749130023767%,85.4367878341009%,18
47291,77.8304439964852,307.50605655513,388.526458708559,20.0322120287996%,79.1467478372679%,16
47292,61.8378870109061,302.092217531272,366.041150763017,16.8936981216468%,82.5295781366541%,17
47293,107.683217036233,399.541319960714,509.339505238216,21.1417366861952%,78.4430258897452%,16
47294,109.815557967644,333.492483869648,443.308041837291,24.7718398052319%,75.2281601947684%,16
47295,108.749387501938,316.168198993302,429.165634677262,25.3397240400478%,73.6704371101532%,15
47296,70.3672507365483,448.265871175436,525.009116205444,13.4030531212743%,85.382492863233%,18
47298,124.741944487517,363.809982403252,488.55192689077,25.5329961098294%,74.4670038901704%,15
47299,50.110011888148,275.023022411982,326.195046345635,15.361978193578%,84.3124460328465%,17
47301,108.749387501938,425.527747275232,539.591117025126,20.154035911765%,78.8611476077019%,16
47302,81.0289553936011,401.706855570258,485.912791250632,16.675616870478%,82.6705661598974%,17
47303,83.1612963250116,324.830341431475,407.991637756487,20.3830884334563%,79.6169115665436%,16
47304,120.477262624696,345.402929722135,466.946126412766,25.8011054830333%,73.9706167766363%,15
47305,93.8230009820644,417.948372641831,516.019421805917,18.1820677705718%,80.9946980637151%,17
47306,47.9776709567375,223.050167782946,276.328843117468,17.3625273480199%,80.7191045518643%,17
47307,56.5070346823797,232.79507802589,290.364124753775,19.4607494056977%,80.1734987830529%,17
47311,58.6393756137903,343.237394112592,406.11968407909,14.4389395325075%,84.5163156498832%,17
47312,77.8304439964852,454.762478004065,532.59292200055,14.6134957453311%,85.3865042546689%,18
47313,71.4334212022536,302.092217531272,374.591572799459,19.0696818586723%,80.6457591327074%,17
47314,69.301080270843,344.320161917364,422.108282702506,16.4178442145579%,81.5715246601864%,17
47316,57.573205148085,293.430075093099,352.065292286689,16.3529908824988%,83.3453571032947%,17
47317,97.0215123791802,448.265871175436,552.725389893581,17.5532939418362%,81.1010095378001%,17
47318,53.3085232852639,190.567133639799,245.999681016073,21.6701595160934%,77.4664149370778%,16
47319,33.0512844368636,147.256421448935,180.307705885799,18.3304891349442%,81.6695108650555%,17
47321,82.0951258593064,358.396143379394,445.792273616485,18.4155560152065%,80.3953241432179%,17
47330,30.918943505453,216.553560954317,248.534516505275,12.4405028083078%,87.1321875123614%,18
47331,100.220023776296,408.203462398887,515.848514643978,19.428188883216%,79.1324295429281%,16
47332,88.492148653538,355.147839965079,445.754956859886,19.8521962104291%,79.6733349791357%,16
47335,63.9702279423166,279.354093631069,344.390255639319,18.5749239111204%,81.1155626666852%,17
47336,55.4408642166744,369.22382142711,424.664685643784,13.0552094607601%,86.94479053924%,18
47339,62.9040574766114,292.347307288327,359.49941294696,17.4976801661404%,81.3206633334501%,17
47340,79.9627849278958,367.058285817567,449.145094836473,17.8033303373844%,81.7237658915562%,17
47341,86.3598077221275,291.264539483556,377.624347205683,22.8692372091912%,77.1307627908089%,16
47342,74.6319325993694,322.664805821932,402.610720669256,18.5369958542856%,80.1431231849886%,17
47343,67.1687393394325,347.568465331678,416.86515078255,16.1128219073582%,83.376714191439%,17
47344,129.006626350339,426.610515080004,560.918145808127,22.9991893317119%,76.0557522105791%,16
48140,87.4259781878327,401.706855570258,489.13283375809,17.8736678779309%,82.1263321220693%,17
48141,109.815557967644,350.816768745993,468.056143373547,23.462048201342%,74.9518564626578%,15
48142,85.2936372564222,292.347307288327,381.8760148566,22.3354266668073%,76.5555562315449%,16
48143,106.617046570528,304.257753140815,418.299828180137,25.4881879905086%,72.7367626385419%,15
48144,119.411092158991,320.499270212389,444.149354703659,26.8853463129904%,72.1602467319196%,15
48145,138.602160541686,565.204794090767,709.091059119637,19.5464544023113%,79.7083515328045%,16
48146,83.1612963250116,323.747573626703,410.085850238489,20.2789967702247%,78.9462922064794%,16
48147,84.2274667907169,347.568465331678,434.989812299769,19.36308952741%,79.9026679484977%,16
48148,92.7568305163591,433.107121908633,533.276003023616,17.3937754540685%,81.2163156513632%,17
48149,116.212580761875,292.347307288327,417.079516536818,27.8634112091708%,70.0939019292547%,15
48150,121.543433090402,290.181771678784,418.075243322304,29.0721431205869%,69.408982309693%,14
48151,78.8966144621905,305.340520945587,392.748919853534,20.0883084520291%,77.7444584849415%,16
48152,134.337478678865,370.306589231881,508.879138222596,26.3987003177369%,72.7690646791459%,15
48153,97.0215123791802,278.271325826297,381.659776649195,25.4209425030288%,72.9108339027489%,15
48159,74.6319325993694,339.989090698277,420.999727802651,17.727311366423%,80.7575559425661%,17
48160,105.550876104822,434.189889713405,540.806699884162,19.5173018617244%,80.2855973874596%,17
48161,71.4334212022536,244.705523878378,318.262969171642,22.4447793559448%,76.8878404280852%,16
48162,81.0289553936011,288.016236069241,370.111125528776,21.8931423036353%,77.8188539071215%,16
48236,37.3159662996847,212.22248973523,250.60046808042,14.8906211490833%,84.6855919148267%,17
48237,95.955341913475,326.995877041018,426.137255091009,22.5174731303373%,76.7348719536813%,16
48239,74.6319325993694,249.036595097464,324.734461762768,22.9824491660793%,76.6893029294179%,16
48240,61.8378870109061,347.568465331678,412.604154540387,14.9872187011276%,84.237752215279%,17
48241,88.492148653538,251.202130707007,346.048239934093,25.5722001852666%,72.5916510238139%,15
48242,160.991740321497,289.099003874013,458.59076257998,35.1057529845947%,63.0407385983038%,13
48243,107.683217036233,349.734000941221,463.780234400744,23.2185869618553%,75.4094234725455%,16
48245,106.617046570528,349.734000941221,463.78784204183,22.9883228721877%,75.4081865107792%,16
48248,92.7568305163591,240.374452659292,335.255307266661,27.6675203959055%,71.6989254007838%,15
48249,102.352364707707,242.539988268835,348.078389113057,29.4049754046818%,69.6797031515959%,14
48250,52.2423528195586,191.64990144457,244.958188330063,21.3270489856685%,78.2378016228369%,16
48251,59.7055460794955,263.112576559495,327.066170821011,18.2548827748284%,80.446282750375%,17
48252,92.7568305163591,373.554892646196,469.4847814289,19.7571538387355%,79.5669864972541%,16
48253,102.352364707707,576.032472138482,682.63288502821,14.9937641377294%,84.3839323847806%,17
48254,55.4408642166744,328.07864484579,387.728623633972,14.2988835069892%,84.615533867705%,17
49116,89.5583191192433,451.51417458975,552.761258441524,16.201989150207%,81.6833972523267%,17
49117,109.815557967644,305.340520945587,423.64311942753,25.9217140398829%,72.0749392456071%,15
49118,84.2274667907169,356.230607769851,444.710044763018,18.9398615530713%,80.10401653052%,17
49119,122.609603556107,356.230607769851,483.075281637808,25.381055130872%,73.7422553607161%,15
49120,95.955341913475,460.176317027923,562.498597385116,17.0587699879683%,81.8093270218169%,17
49121,90.6244895849486,247.953827292693,343.849443494655,26.3558633871563%,72.1111614352656%,15
49122,115.14641029617,329.161412650561,448.56371516961,25.6700233215768%,73.3811945814875%,15
49123,111.947898899054,265.278112169038,379.350035159102,29.5104490637789%,69.9296395366824%,14
49124,116.212580761875,273.940254607211,393.333737676288,29.5455410076004%,69.6457558473315%,14
49125,102.352364707707,416.86560483706,524.522895942979,19.5134217208382%,79.4751969954764%,16
49126,29.8527730397478,245.788291683149,278.801145119071,10.7075503678431%,88.1589964697517%,18
49335,67.1687393394325,323.747573626703,396.225161384778,16.9521640434653%,81.7079794971195%,17
49336,47.9776709567375,373.554892646196,424.696566019536,11.2969293362571%,87.9580676027911%,18
49338,154.594717527265,429.858818494319,586.581482133023,26.355199104667%,73.2820301335113%,15
49339,46.9115004910322,295.595610702642,343.573045259609,13.6540107375377%,86.0357396428714%,18
49341,107.683217036233,395.210248741628,505.0214118893,21.3225052445572%,78.256137153301%,16
49343,102.352364707707,369.22382142711,474.773988332619,21.5581239122141%,77.7683340917232%,16
49344,22.3895797798108,162.415170715738,189.047664848256,11.8433516741835%,85.9122861137189%,18
49345,86.3598077221275,229.546774611576,322.282576627163,26.7963005092993%,71.2253132061589%,15
49346,120.477262624696,293.430075093099,416.022305959064,28.9593276367616%,70.5322937953169%,15
49347,97.0215123791802,219.801864368631,321.075346950261,30.2176773460624%,68.4580321897717%,14
49348,55.4408642166744,269.609183388124,330.341996132841,16.7828689254453%,81.6151705033912%,17
49349,63.9702279423166,349.734000941221,417.943221215817,15.305961359111%,83.6797878725794%,17
50093,62.9040574766114,230.629542416347,300.954706341324,20.9015031668153%,76.6326419081752%,16
50094,39.4483072310953,273.940254607211,318.685644195661,12.3784387372264%,85.9593959114839%,18
51058,136.469819610275,371.389357036653,515.284205115723,26.4843785731073%,72.074663525393%,15
51060,78.8966144621905,238.208917049748,320.282511798713,24.6334443985423%,74.3746249871596%,15
51061,33.0512844368636,58.4694614576655,95.7687940765501,34.5115387069038%,61.0527281057017%,13
51215,146.065353801623,365.975518012795,516.279864146697,28.291894366835%,70.8870408141283%,15
51216,144.999183335918,400.624087765486,554.13897756759,26.1665735863585%,72.2966807936951%,15
52001,85.2936372564222,216.553560954317,303.958244431578,28.0609718008889%,71.2445097053664%,15
52002,126.874285418928,420.113908251374,559.680426735682,22.669058869705%,75.0631768028185%,16
52003,135.40364914457,308.588824359901,449.302533731998,30.1364089848058%,68.6817458598997%,14
52004,105.550876104822,347.568465331678,459.486279880219,22.9714968055929%,75.6428386550048%,16
52005,129.006626350339,309.671592164673,441.868176671956,29.19572695232%,70.0823477483815%,15
52006,151.396206130149,307.50605655513,466.323369133645,32.4659273266573%,65.9426648778995%,14
52007,99.1538533105908,238.208917049748,341.614740562789,29.0250511869719%,69.730280566147%,14
52008,106.617046570528,294.512842897871,405.385781691277,26.3001445501418%,72.6500178839914%,15
52009,104.484705639117,332.409716064876,442.216247992806,23.6275139399258%,75.169041746807%,16
52010,131.138967281749,228.464006806804,360.664986134058,36.3603267085663%,63.3452138661125%,13
52011,120.477262624696,373.554892646196,496.147123512161,24.2825679955278%,75.2911535598251%,16
52012,116.212580761875,358.396143379394,484.161698721503,24.002844724965%,74.0240593846621%,15
52013,159.925569855792,421.196676056146,590.671298471743,27.0752227625705%,71.3081331606796%,15
52014,104.484705639117,262.029808754723,376.050589083475,27.784747231422%,69.6794038784388%,14
52016,100.220023776296,229.546774611576,332.956756544816,30.1000120304831%,68.9419181618797%,14
52017,20.2572388484003,71.4626751149245,92.7858480292588,21.8322505841758%,77.0189383755911%,16
52018,127.940455884633,306.423288750358,439.681648903375,29.098429785217%,69.6920805120293%,14
52019,137.535990075981,336.740787283962,484.88270813594,28.3647958090149%,69.4478853614954%,14
52020,110.881728433349,259.86427314518,377.129839912847,29.4014730998144%,68.9057840676923%,14
52021,149.263865198739,322.664805821932,483.575791931144,30.8666950846854%,66.7247639782341%,14
52022,136.469819610275,305.340520945587,445.000298712807,30.6673546074066%,68.615801344135%,14
52026,140.734501473097,326.995877041018,479.411299205788,29.3556913878007%,68.2077951818684%,14
52027,88.492148653538,240.374452659292,337.340663956958,26.2322803351181%,71.255700347457%,15
52028,67.1687393394325,210.056954125687,280.411729601635,23.9536125806347%,74.9101881094999%,15
52031,136.469819610275,368.141053622338,513.084935876743,26.5979002827436%,71.7505091029949%,15
52032,138.602160541686,331.326948260105,477.354137270585,29.0355000030345%,69.4090450654866%,14
52033,72.4995916679589,163.497938520509,244.492414743625,29.653104675653%,66.8723971219938%,14
52034,165.256422184318,362.72721459848,542.807737980046,30.4447432527929%,66.8242527176011%,14
52035,151.396206130149,375.720428255739,537.72377697077,28.1550142682976%,69.87238510678%,14
52037,123.675774021812,344.320161917364,477.544988498981,25.8982456104397%,72.1021412034143%,15
52039,95.955341913475,181.904991201626,287.383429934564,33.3893091662674%,63.2969657447004%,13
52040,107.683217036233,262.029808754723,379.278978241361,28.3915595679829%,69.0862989479938%,14
52041,114.080239830465,383.299802889141,503.763881053923,22.6455774462826%,76.0871942798361%,16
52042,130.072796816044,362.72721459848,505.524832452219,25.7302487367598%,71.7526007256556%,15
52043,126.874285418928,377.885963865283,512.193121793863,24.7707905515353%,73.7780239105528%,15
52044,115.14641029617,247.953827292693,374.773314239678,30.7242820983061%,66.1610146378031%,14
52045,113.014069364759,376.803196060511,494.06923562772,22.8741360957586%,76.2652618072402%,16
52046,134.337478678865,376.803196060511,518.522847577229,25.9077260156519%,72.6685811090301%,15
52051,118.344921693286,386.548106303455,510.207010244696,23.1954715080311%,75.7629939498609%,16
52053,90.6244895849486,454.762478004065,550.684049946369,16.4567122642783%,82.5813782055889%,17
52054,100.220023776296,349.734000941221,455.225151334531,22.0154847513351%,76.8265988634297%,16
52056,125.808114953223,298.843914116957,435.27999356609,28.9028020613865%,68.655559303022%,14
52059,130.072796816044,295.595610702642,430.96941189647,30.1814451850914%,68.5885361102267%,14
52060,129.006626350339,368.141053622338,507.749688728245,25.4075244582543%,72.5044370867891%,15
52061,216.432604538171,544.632205800107,764.250846474794,28.3195766856516%,71.2635397542958%,15
52132,83.1612963250116,384.382570693912,472.85392724645,17.5871006949823%,81.289918206299%,17
52166,101.286194242001,398.458552155943,508.231786912244,19.9291340782449%,78.4009505931876%,16
52167,104.484705639117,322.664805821932,436.672608280512,23.9274696094511%,73.8916981975332%,15
52169,70.3672507365483,466.672923856553,541.296066815979,12.9997712989979%,86.2139875875368%,18
52173,99.1538533105908,283.685164850155,388.136100518101,25.5461558917699%,73.0890954156235%,15
